CountyFIPS,StateDesc,StateAbbr,CountyName,scoring_referent,stroke_belt,cle8_point,cle8_lower,cle8_upper,cle8_range,cvh_cat_point,cvh_cat_lower,cvh_cat_upper,cvh_cat_stable,behavior_point,behavior_lower,behavior_upper,behavior_range,factor_point,factor_lower,factor_upper,factor_range,lpa_point,lpa_lower,lpa_upper,lpa_range,lpa_ci_width_pp,smoking_point,smoking_lower,smoking_upper,smoking_range,smoking_ci_width_pp,sleep_point,sleep_lower,sleep_upper,sleep_range,sleep_ci_width_pp,diet_point,diet_lower,diet_upper,diet_range,diet_ci_width_pp,bp_point,bp_lower,bp_upper,bp_range,bp_ci_width_pp,chol_point,chol_lower,chol_upper,chol_range,chol_ci_width_pp,glucose_point,glucose_lower,glucose_upper,glucose_range,glucose_ci_width_pp,obesity_point,obesity_lower,obesity_upper,obesity_range,obesity_ci_width_pp
13025,Georgia,GA,Brantley,within_state,full,55,58.75,55,3.75,Moderate,Moderate,Moderate,TRUE,52.5,55,50,5,57.5,62.5,60,2.5,40,50,40,10,9.3,30,30,30,0,5,80,90,80,10,14.399999999999999,60,50,50,0,4.300000000000001,70,70,70,0,8.5,10,20,20,0,9.3,80,80,80,0,3.0999999999999996,70,80,70,10,16.4
13027,Georgia,GA,Brooks,within_state,full,31.25,31.25,35,3.75,Low,Low,Low,TRUE,27.5,27.5,32.5,5,35,35,37.5,2.5,20,20,20,0,9.199999999999996,20,20,30,10,4.800000000000001,20,20,30,10,13.200000000000003,50,50,50,0,4.199999999999999,30,30,30,0,9.099999999999994,50,60,50,10,9.499999999999996,20,20,20,0,3.700000000000001,40,30,50,20,14.600000000000001
13029,Georgia,GA,Bryan,within_state,full,95,93.75,95,1.25,High,High,High,TRUE,100,100,100,0,90,87.5,90,2.5,100,100,100,0,7.400000000000002,100,100,100,0,3.5,100,100,100,0,12.999999999999996,100,100,100,0,2.700000000000001,100,100,90,10,7.899999999999999,80,70,80,10,9,100,100,100,0,2.6999999999999993,80,80,90,10,14.8
13031,Georgia,GA,Bulloch,within_state,full,68.75,62.5,73.75,11.25,Moderate,Moderate,Moderate,TRUE,75,72.5,77.5,5,62.5,52.5,70,17.5,90,90,90,0,7.799999999999997,80,80,80,0,4.100000000000001,70,60,80,20,11.700000000000003,60,60,60,0,4,70,60,70,10,7.5,50,30,70,40,8.200000000000003,60,60,60,0,3.200000000000001,70,60,80,20,12.899999999999999
13033,Georgia,GA,Burke,within_state,full,42.5,42.5,41.25,1.25,Low,Low,Low,TRUE,40,40,40,0,45,45,42.5,2.5,50,50,50,0,9.2,50,50,50,0,4.699999999999999,30,30,30,0,14,30,30,30,0,4.600000000000001,30,30,30,0,8.299999999999997,90,90,80,10,9.099999999999998,40,40,40,0,3.6000000000000014,20,20,20,0,16.099999999999994
13035,Georgia,GA,Butts,within_state,full,56.25,57.5,57.5,0,Moderate,Moderate,Moderate,TRUE,57.5,57.5,55,2.5,55,57.5,60,2.5,60,60,60,0,9.199999999999996,50,50,50,0,4.800000000000001,60,60,50,10,14.600000000000001,60,60,60,0,4,50,50,60,10,8.599999999999994,40,50,60,10,9.200000000000003,70,60,60,0,3.200000000000001,60,70,60,10,16.5
13037,Georgia,GA,Calhoun,within_state,full,13.75,15,13.75,1.25,Low,Low,Low,TRUE,10,12.5,10,2.5,17.5,17.5,17.5,0,10,10,10,0,10.399999999999999,10,10,10,0,5.699999999999999,10,20,10,10,15,10,10,10,0,5.299999999999997,10,10,10,0,9,40,40,40,0,9.299999999999997,10,10,10,0,4.199999999999999,10,10,10,0,17.200000000000003
13039,Georgia,GA,Camden,within_state,full,75,72.5,77.5,5,Moderate,Moderate,Moderate,TRUE,72.5,70,75,5,77.5,75,80,5,80,70,80,10,8.5,60,60,60,0,4.4,70,70,80,10,12.899999999999999,80,80,80,0,3.599999999999998,70,70,80,10,8.300000000000004,90,90,90,0,8.800000000000004,70,70,70,0,3.0999999999999996,80,70,80,10,14.099999999999998
13043,Georgia,GA,Candler,within_state,full,31.25,32.5,30,2.5,Low,Low,Low,TRUE,30,30,27.5,2.5,32.5,35,32.5,2.5,20,20,20,0,9.8,20,20,20,0,5.099999999999998,60,60,50,10,14.200000000000003,20,20,20,0,5.100000000000001,40,40,40,0,8.400000000000006,30,50,40,10,9.600000000000001,40,30,30,0,3.5,20,20,20,0,16.5
13045,Georgia,GA,Carroll,within_state,full,82.5,78.75,83.75,5,High,Moderate,High,FALSE,87.5,85,87.5,2.5,77.5,72.5,80,7.5,90,80,90,10,8.099999999999998,90,90,90,0,4.000000000000002,100,100,100,0,12.200000000000003,70,70,70,0,3.599999999999998,80,80,80,0,8.300000000000004,60,50,70,20,8.8,80,80,80,0,3.0999999999999996,90,80,90,10,13.699999999999996
13047,Georgia,GA,Catoosa,within_state,full,88.75,87.5,91.25,3.75,High,High,High,TRUE,92.5,92.5,92.5,0,85,82.5,90,7.5,90,90,90,0,7.599999999999998,90,90,90,0,3.799999999999999,90,90,90,0,13.099999999999998,100,100,100,0,3.0999999999999996,90,90,90,0,7.599999999999998,60,50,80,30,8.7,100,100,100,0,2.5999999999999996,90,90,90,0,14.399999999999999
13049,Georgia,GA,Charlton,within_state,full,32.5,33.75,28.75,5,Low,Low,Low,TRUE,30,32.5,27.5,5,35,35,30,5,30,40,30,10,9.600000000000001,20,20,20,0,5.100000000000001,30,30,20,10,14.300000000000004,40,40,40,0,4.399999999999999,20,20,20,0,9,50,50,30,20,9.700000000000003,30,30,30,0,3.5999999999999996,40,40,40,0,16.300000000000004
13051,Georgia,GA,Chatham,within_state,full,72.5,66.25,80,13.75,Moderate,Moderate,High,FALSE,75,67.5,77.5,10,70,65,82.5,17.5,100,90,100,10,6.199999999999999,100,100,100,0,3.4000000000000004,30,10,40,30,9.800000000000004,70,70,70,0,3.599999999999998,80,80,80,0,7.199999999999999,40,30,80,50,8,70,70,70,0,2.799999999999999,90,80,100,20,10.299999999999997
13053,Georgia,GA,Chattahoochee,within_state,full,45,48.75,41.25,7.5,Low,Low,Low,TRUE,50,50,47.5,2.5,40,47.5,35,12.5,50,50,50,0,9.400000000000002,60,60,60,0,4.599999999999998,40,40,30,10,14.799999999999997,50,50,50,0,4.400000000000002,50,50,50,0,9.199999999999996,50,70,30,40,10.300000000000004,30,30,30,0,3.5999999999999996,30,40,30,10,16.700000000000003
13055,Georgia,GA,Chattooga,within_state,full,51.25,53.75,50,3.75,Moderate,Moderate,Moderate,TRUE,47.5,50,45,5,55,57.5,55,2.5,30,30,30,0,9.7,30,30,20,10,5.099999999999998,70,80,70,10,14.400000000000002,60,60,60,0,4,60,60,60,0,8.600000000000001,30,30,30,0,9.499999999999996,60,70,60,10,3.4000000000000004,70,70,70,0,16.400000000000002
13057,Georgia,GA,Cherokee,within_state,full,90,82.5,96.25,13.75,High,High,High,TRUE,97.5,95,100,5,82.5,70,92.5,22.5,100,100,100,0,6.300000000000001,100,100,100,0,3.4000000000000004,90,80,100,20,10,100,100,100,0,2.5,90,90,100,10,6.800000000000001,40,10,70,60,8.000000000000004,100,100,100,0,2.5999999999999996,100,80,100,20,10.600000000000001
13059,Georgia,GA,Clarke,within_state,full,68.75,66.25,73.75,7.5,Moderate,Moderate,Moderate,TRUE,85,82.5,85,2.5,52.5,50,62.5,12.5,80,80,80,0,7.700000000000003,90,90,90,0,3.8000000000000007,100,90,100,10,11.300000000000004,70,70,70,0,3.900000000000002,60,60,70,10,7.600000000000001,20,10,40,30,8.5,50,50,50,0,3.3000000000000007,80,80,90,10,12.600000000000001
13061,Georgia,GA,Clay,within_state,full,38.75,40,33.75,6.25,Low,Low,Low,TRUE,42.5,45,37.5,7.5,35,35,30,5,60,60,50,10,9.500000000000004,80,80,80,0,4.199999999999999,20,30,10,20,15.899999999999999,10,10,10,0,5.099999999999998,10,10,10,0,9.200000000000003,80,80,70,10,9.500000000000004,30,30,30,0,3.8000000000000007,20,20,10,10,17.9
13063,Georgia,GA,Clayton,within_state,full,28.75,22.5,35,12.5,Low,Low,Low,TRUE,25,25,27.5,2.5,32.5,20,42.5,22.5,20,10,20,10,8.500000000000004,60,70,60,10,4.9,10,10,20,10,10.5,10,10,10,0,5.300000000000001,30,20,40,20,7,80,30,90,60,7.300000000000001,10,20,10,10,3.8999999999999986,10,10,30,20,11.200000000000003
13065,Georgia,GA,Clinch,within_state,full,16.25,17.5,15,2.5,Low,Low,Low,TRUE,17.5,17.5,15,2.5,15,17.5,15,2.5,10,10,10,0,10.099999999999998,10,10,10,0,5.200000000000003,40,40,30,10,14.5,10,10,10,0,5.399999999999999,20,20,20,0,9.300000000000004,10,10,10,0,9.800000000000004,20,20,20,0,3.5999999999999996,10,20,10,10,16.799999999999997
13067,Georgia,GA,Cobb,within_state,full,98.75,96.25,100,3.75,High,High,High,TRUE,97.5,92.5,100,7.5,100,100,100,0,100,100,100,0,4.799999999999999,100,100,100,0,2.6999999999999993,90,70,100,30,8.299999999999997,100,100,100,0,2.6999999999999993,100,100,100,0,6.299999999999997,100,100,100,0,6.800000000000004,100,100,100,0,2.4000000000000004,100,100,100,0,8.3
13069,Georgia,GA,Coffee,within_state,full,36.25,38.75,38.75,0,Low,Low,Low,TRUE,45,45,45,0,27.5,32.5,32.5,0,20,20,20,0,9.5,30,30,30,0,5,90,90,90,0,13.100000000000001,40,40,40,0,4.5,20,30,30,0,8.799999999999997,10,20,20,0,9.600000000000001,30,30,30,0,3.5999999999999996,50,50,50,0,15.100000000000001
13071,Georgia,GA,Colquitt,within_state,full,43.75,42.5,45,2.5,Low,Low,Low,TRUE,30,27.5,30,2.5,57.5,57.5,60,2.5,10,10,10,0,9.7,20,20,20,0,5.100000000000001,60,50,60,10,13,30,30,30,0,4.600000000000001,50,50,50,0,8.300000000000004,90,90,90,0,8.899999999999999,30,30,30,0,3.5,60,60,70,10,14.5
13073,Georgia,GA,Columbia,within_state,full,91.25,86.25,93.75,7.5,High,High,High,TRUE,90,90,92.5,2.5,92.5,82.5,95,12.5,90,90,90,0,6.700000000000003,90,90,90,0,3.6000000000000014,90,90,100,10,10.299999999999997,90,90,90,0,3.0999999999999996,100,100,100,0,7.300000000000001,90,60,90,30,7.899999999999999,90,90,90,0,2.8000000000000007,90,80,100,20,11
13075,Georgia,GA,Cook,within_state,full,43.75,42.5,42.5,0,Low,Low,Low,TRUE,42.5,42.5,40,2.5,45,42.5,45,2.5,30,30,30,0,9.400000000000002,40,40,40,0,4.800000000000001,50,50,40,10,13.700000000000003,50,50,50,0,4,60,50,60,10,8.799999999999997,20,20,20,0,9.5,40,40,40,0,3.5,60,60,60,0,15.099999999999994
13077,Georgia,GA,Coweta,within_state,full,86.25,83.75,88.75,5,High,High,High,TRUE,97.5,95,97.5,2.5,75,72.5,80,7.5,100,100,100,0,6.900000000000002,100,100,100,0,3.4000000000000004,90,80,90,10,11.500000000000004,100,100,100,0,2.5999999999999996,100,100,100,0,7.5000000000000036,80,80,80,0,8.7,100,100,100,0,2.5999999999999996,20,10,40,30,13.200000000000003
13079,Georgia,GA,Crawford,within_state,full,56.25,58.75,50,8.75,Moderate,Moderate,Moderate,TRUE,62.5,65,57.5,7.5,50,52.5,42.5,10,60,70,60,10,9.7,40,40,40,0,5,80,80,60,20,15.2,70,70,70,0,3.700000000000001,70,70,60,10,8.799999999999997,10,10,10,0,9.600000000000001,60,70,60,10,3.5,60,60,40,20,17.6
13081,Georgia,GA,Crisp,within_state,full,37.5,41.25,38.75,2.5,Low,Low,Low,TRUE,40,42.5,42.5,0,35,40,35,5,40,50,40,10,9.3,50,50,50,0,4.799999999999997,40,40,40,0,14.200000000000003,30,30,40,10,4.5,20,30,20,10,9.200000000000003,60,70,60,10,9.399999999999999,40,40,40,0,3.5,20,20,20,0,16.199999999999996
13083,Georgia,GA,Dade,within_state,full,85,85,86.25,1.25,High,High,High,TRUE,87.5,87.5,87.5,0,82.5,82.5,85,2.5,90,90,90,0,7.299999999999997,80,80,80,0,3.8000000000000007,90,90,90,0,12.7,90,90,90,0,3.4999999999999982,90,90,90,0,8.100000000000001,50,50,60,10,9.200000000000003,100,100,100,0,2.5,90,90,90,0,14.299999999999997
13085,Georgia,GA,Dawson,within_state,full,97.5,98.75,97.5,1.25,High,High,High,TRUE,100,100,100,0,95,97.5,95,2.5,100,100,100,0,6.699999999999999,100,100,100,0,3.1000000000000014,100,100,100,0,12.199999999999996,100,100,100,0,2.200000000000001,100,100,100,0,8.2,80,90,80,10,9.299999999999997,100,100,100,0,2.500000000000001,100,100,100,0,14.500000000000004
13087,Georgia,GA,Decatur,within_state,full,50,50,47.5,2.5,Moderate,Moderate,Low,FALSE,40,40,40,0,60,60,55,5,40,40,40,0,9.200000000000003,60,60,60,0,4.5,30,30,30,0,14.100000000000001,30,30,30,0,4.800000000000001,50,50,50,0,8.199999999999996,90,90,80,10,8.899999999999999,30,30,30,0,3.6000000000000014,70,70,60,10,15.600000000000001
13089,Georgia,GA,DeKalb,within_state,full,85,72.5,87.5,15,High,Moderate,High,FALSE,90,82.5,90,7.5,80,62.5,85,22.5,100,100,100,0,6,100,100,100,0,3.4000000000000004,90,60,90,30,9,70,70,70,0,3.1999999999999993,80,70,80,10,6.399999999999999,70,20,90,70,7.100000000000001,70,70,70,0,3,100,90,100,10,9.299999999999997
13091,Georgia,GA,Dodge,within_state,full,46.25,43.75,47.5,3.75,Low,Low,Low,TRUE,55,52.5,55,2.5,37.5,35,40,5,60,60,60,0,8.600000000000001,70,70,70,0,4.299999999999999,60,50,60,10,13.100000000000001,30,30,30,0,4.800000000000001,50,50,50,0,8.300000000000004,20,10,30,20,9.099999999999998,60,60,60,0,3.3000000000000007,20,20,20,0,14.799999999999997
13093,Georgia,GA,Dooly,within_state,full,33.75,32.5,32.5,0,Low,Low,Low,TRUE,32.5,32.5,32.5,0,35,32.5,32.5,0,40,40,40,0,9.400000000000002,50,50,50,0,4.800000000000001,20,20,20,0,14.299999999999997,20,20,20,0,4.699999999999999,20,20,20,0,9.100000000000001,70,60,60,0,9.299999999999997,30,30,30,0,3.700000000000001,20,20,20,0,16.1
13095,Georgia,GA,Dougherty,within_state,full,31.25,27.5,32.5,5,Low,Low,Low,TRUE,27.5,25,27.5,2.5,35,30,37.5,7.5,40,30,40,10,7.899999999999999,50,50,50,0,4.300000000000001,10,10,10,0,11.600000000000001,10,10,10,0,5.0000000000000036,10,10,10,0,8.399999999999999,100,90,100,10,8.199999999999996,10,10,10,0,3.5,20,10,30,20,12.799999999999997
13097,Georgia,GA,Douglas,within_state,full,60,58.75,61.25,2.5,Moderate,Moderate,Moderate,TRUE,62.5,60,62.5,2.5,57.5,57.5,60,2.5,80,80,80,0,8.3,90,90,90,0,3.8000000000000007,30,20,30,10,13,50,50,50,0,3.8999999999999986,70,70,70,0,8.399999999999999,80,80,80,0,8.8,50,50,50,0,3.3000000000000007,30,30,40,10,14.300000000000004
13099,Georgia,GA,Early,within_state,full,26.25,30,27.5,2.5,Low,Low,Low,TRUE,22.5,25,25,0,30,35,30,5,20,20,30,10,9.5,30,30,30,0,5,10,20,10,10,14.700000000000003,30,30,30,0,4.699999999999999,20,20,20,0,9.299999999999997,60,70,60,10,9.700000000000003,30,30,30,0,3.5999999999999996,10,20,10,10,16.700000000000003
13101,Georgia,GA,Echols,within_state,full,61.25,65,61.25,3.75,Moderate,Moderate,Moderate,TRUE,62.5,67.5,62.5,5,60,62.5,60,2.5,60,60,60,0,9.200000000000003,70,70,70,0,4.500000000000002,70,80,70,10,14.5,50,60,50,10,4.300000000000001,70,70,70,0,9.100000000000001,60,60,50,10,9.700000000000003,60,60,70,10,3.1999999999999993,50,60,50,10,16.799999999999997
13103,Georgia,GA,Effingham,within_state,full,90,88.75,90,1.25,High,High,High,TRUE,85,85,85,0,95,92.5,95,2.5,90,100,90,10,7.599999999999998,90,90,90,0,3.8999999999999986,80,70,80,10,12.500000000000004,80,80,80,0,3.5,100,100,100,0,8,100,100,100,0,8.600000000000001,100,100,100,0,2.6999999999999993,80,70,80,10,13.8
13105,Georgia,GA,Elbert,within_state,full,46.25,46.25,45,1.25,Low,Low,Low,TRUE,42.5,40,45,5,50,52.5,45,7.5,40,40,40,0,9.3,40,30,40,10,4.800000000000001,40,40,40,0,14.300000000000004,50,50,60,10,4,40,40,40,0,9,60,70,50,20,9.800000000000004,60,60,60,0,3.3000000000000007,40,40,30,10,16.099999999999994
13107,Georgia,GA,Emanuel,within_state,full,32.5,33.75,32.5,1.25,Low,Low,Low,TRUE,27.5,30,27.5,2.5,37.5,37.5,37.5,0,20,30,20,10,9.8,20,20,20,0,5.300000000000001,40,40,40,0,13.899999999999999,30,30,30,0,4.800000000000001,30,30,30,0,9.5,40,50,40,10,9.7,40,40,40,0,3.6000000000000014,40,30,40,10,15.600000000000001
13109,Georgia,GA,Evans,within_state,full,23.75,27.5,18.75,8.75,Low,Low,Low,TRUE,17.5,20,17.5,2.5,30,35,20,15,10,10,10,0,10.099999999999998,10,10,10,0,5.199999999999999,30,40,30,10,14.699999999999996,20,20,20,0,5.100000000000001,30,30,20,10,9.300000000000004,40,60,30,30,10.199999999999996,30,30,20,10,3.9000000000000004,20,20,10,10,16.800000000000004
13111,Georgia,GA,Fannin,within_state,full,78.75,78.75,76.25,2.5,Moderate,Moderate,Moderate,TRUE,70,70,67.5,2.5,87.5,87.5,85,2.5,70,70,70,0,8.900000000000002,40,40,40,0,4.899999999999999,80,80,70,10,14,90,90,90,0,3.3000000000000007,100,100,100,0,8.000000000000004,90,80,80,0,8.899999999999999,90,90,90,0,3,70,80,70,10,15.900000000000002
13113,Georgia,GA,Fayette,within_state,full,95,93.75,95,1.25,High,High,High,TRUE,100,100,100,0,90,87.5,90,2.5,100,100,100,0,6.799999999999997,100,100,100,0,3.1000000000000014,100,100,100,0,11.899999999999999,100,100,100,0,2.4000000000000004,100,100,100,0,8.200000000000003,60,50,60,10,9.2,100,100,100,0,2.799999999999999,100,100,100,0,12.400000000000002
13115,Georgia,GA,Floyd,within_state,full,63.75,61.25,66.25,5,Moderate,Moderate,Moderate,TRUE,70,67.5,72.5,5,57.5,55,60,5,60,50,60,10,8.599999999999998,50,50,60,10,4.599999999999998,100,100,100,0,12.2,70,70,70,0,3.8999999999999986,70,70,70,0,8.699999999999996,40,30,40,10,9.099999999999998,60,60,60,0,3.3000000000000007,60,60,70,10,14.100000000000001
13117,Georgia,GA,Forsyth,within_state,full,98.75,97.5,98.75,1.25,High,High,High,TRUE,100,100,100,0,97.5,95,97.5,2.5,100,100,100,0,6.299999999999999,100,100,100,0,2.700000000000001,100,100,100,0,10.7,100,100,100,0,1.8999999999999995,100,100,100,0,6.600000000000001,90,80,90,10,8.3,100,100,100,0,2.3999999999999995,100,100,100,0,11.5
13119,Georgia,GA,Franklin,within_state,full,68.75,70,68.75,1.25,Moderate,Moderate,Moderate,TRUE,62.5,62.5,62.5,0,75,77.5,75,2.5,60,60,60,0,8.899999999999999,50,50,50,0,4.599999999999998,80,80,80,0,13.899999999999999,60,60,60,0,4,80,80,80,0,8.5,50,60,60,0,9.400000000000002,80,80,80,0,3,90,90,80,10,15.400000000000002
13121,Georgia,GA,Fulton,within_state,full,91.25,86.25,95,8.75,High,High,High,TRUE,87.5,77.5,95,17.5,95,95,95,0,100,100,100,0,5.300000000000001,100,100,100,0,2.6999999999999993,50,20,80,60,8.200000000000003,100,90,100,10,2.6999999999999993,90,90,90,0,6.399999999999999,100,100,100,0,6.600000000000001,90,90,90,0,2.4000000000000004,100,100,100,0,8.099999999999998
13123,Georgia,GA,Gilmer,within_state,full,85,85,86.25,1.25,High,High,High,TRUE,92.5,92.5,92.5,0,77.5,77.5,80,2.5,90,90,90,0,7.899999999999999,90,90,90,0,3.9999999999999982,100,100,100,0,12.600000000000001,90,90,90,0,3.200000000000001,100,100,100,0,7.900000000000002,30,30,40,10,9.3,90,90,90,0,2.8000000000000007,90,90,90,0,14.500000000000004
13125,Georgia,GA,Glascock,within_state,full,75,81.25,75,6.25,Moderate,High,Moderate,FALSE,75,77.5,75,2.5,75,85,75,10,80,80,80,0,8.8,70,70,70,0,4.6,80,90,80,10,14.799999999999997,70,70,70,0,4,80,80,80,0,8.900000000000002,60,80,60,20,9.599999999999998,80,80,80,0,3.0999999999999996,80,100,80,20,16.700000000000003
13127,Georgia,GA,Glynn,within_state,full,81.25,78.75,85,6.25,High,Moderate,High,FALSE,80,77.5,82.5,5,82.5,80,87.5,7.5,90,90,90,0,7.599999999999998,100,100,100,0,3.6000000000000014,50,40,60,20,12,80,80,80,0,3.6000000000000014,60,60,70,10,8,100,100,100,0,8.5,80,80,80,0,3,90,80,100,20,12.7
13129,Georgia,GA,Gordon,within_state,full,61.25,61.25,58.75,2.5,Moderate,Moderate,Moderate,TRUE,55,55,52.5,2.5,67.5,67.5,65,2.5,50,50,50,0,9,40,40,30,10,4.900000000000002,70,70,70,0,13.5,60,60,60,0,4.199999999999999,70,70,70,0,8.700000000000003,80,70,70,0,9.499999999999996,60,60,60,0,3.200000000000001,60,70,60,10,15.200000000000003
13131,Georgia,GA,Grady,within_state,full,45,45,43.75,1.25,Low,Low,Low,TRUE,40,40,40,0,50,50,47.5,2.5,20,20,20,0,9.799999999999997,40,40,40,0,4.800000000000001,50,50,50,0,14.299999999999997,50,50,50,0,4.100000000000001,50,50,50,0,8.700000000000003,50,50,50,0,9.299999999999997,50,50,50,0,3.5,50,50,40,10,16.299999999999997
13133,Georgia,GA,Greene,within_state,full,77.5,80,76.25,3.75,Moderate,High,Moderate,FALSE,80,85,80,5,75,75,72.5,2.5,80,90,80,10,8.400000000000002,90,90,90,0,3.8000000000000007,70,80,70,10,14.200000000000003,80,80,80,0,3.3999999999999986,70,70,60,10,9.200000000000003,80,80,80,0,9.299999999999997,80,80,80,0,3.0999999999999996,70,70,70,0,15.999999999999996
13135,Georgia,GA,Gwinnett,within_state,full,93.75,86.25,95,8.75,High,High,High,TRUE,95,85,97.5,12.5,92.5,87.5,92.5,5,100,90,100,10,6.199999999999999,100,100,100,0,3,90,60,100,40,8.899999999999999,90,90,90,0,3.3000000000000007,100,100,100,0,6.699999999999999,100,100,100,0,7.099999999999998,70,60,70,10,3,100,90,100,10,9.2
13137,Georgia,GA,Habersham,within_state,full,77.5,77.5,77.5,0,Moderate,Moderate,Moderate,TRUE,70,70,70,0,85,85,85,0,60,60,60,0,8.899999999999999,60,60,60,0,4.300000000000001,90,90,90,0,13.299999999999997,70,70,70,0,3.5999999999999996,100,100,100,0,8.200000000000003,70,70,70,0,9.3,80,80,80,0,3.1000000000000014,90,90,90,0,14.899999999999999
13139,Georgia,GA,Hall,within_state,full,71.25,66.25,76.25,10,Moderate,Moderate,Moderate,TRUE,67.5,65,70,5,75,67.5,82.5,15,70,60,70,10,8,70,70,70,0,4.1,40,40,50,10,11.899999999999999,90,90,90,0,3.1000000000000014,100,100,100,0,7.400000000000002,30,10,60,50,8.3,70,70,70,0,3,100,90,100,10,12.399999999999999
13141,Georgia,GA,Hancock,within_state,full,16.25,16.25,15,1.25,Low,Low,Low,TRUE,10,10,10,0,22.5,22.5,20,2.5,10,10,10,0,10.2,10,10,10,0,5.5,10,10,10,0,15.300000000000004,10,10,10,0,5.799999999999997,10,10,10,0,9.600000000000001,60,60,50,10,9.799999999999997,10,10,10,0,4.299999999999999,10,10,10,0,17.300000000000004
13143,Georgia,GA,Haralson,within_state,full,80,80,78.75,1.25,High,High,Moderate,FALSE,75,75,75,0,85,85,82.5,2.5,70,70,70,0,8.7,50,50,50,0,4.600000000000001,80,80,80,0,13.3,100,100,100,0,3.0999999999999996,90,90,90,0,8.099999999999998,60,60,50,10,9.400000000000002,90,90,90,0,2.8000000000000007,100,100,100,0,14.200000000000003
13145,Georgia,GA,Harris,within_state,full,90,90,91.25,1.25,High,High,High,TRUE,87.5,87.5,90,2.5,92.5,92.5,92.5,0,100,100,100,0,7.699999999999999,90,90,90,0,4,60,60,70,10,13.100000000000001,100,100,100,0,2.5999999999999996,90,90,90,0,7.600000000000001,90,90,90,0,8.7,90,90,90,0,2.8999999999999986,100,100,100,0,13.5
13147,Georgia,GA,Hart,within_state,full,78.75,80,75,5,Moderate,High,Moderate,FALSE,85,85,82.5,2.5,72.5,75,67.5,7.5,80,80,80,0,8.5,80,80,80,0,4.300000000000001,100,100,90,10,13.899999999999999,80,80,80,0,3.799999999999999,60,60,60,0,8.900000000000006,60,60,40,20,9.799999999999997,80,80,80,0,3,90,100,90,10,15.8
13149,Georgia,GA,Heard,within_state,full,63.75,66.25,60,6.25,Moderate,Moderate,Moderate,TRUE,65,67.5,60,7.5,62.5,65,60,5,70,70,60,10,9.200000000000003,40,40,40,0,4.800000000000001,80,90,70,20,14.600000000000001,70,70,70,0,3.799999999999999,80,80,80,0,8.8,30,40,30,10,9.700000000000003,80,80,80,0,3.0999999999999996,60,60,50,10,17
13151,Georgia,GA,Henry,within_state,full,77.5,72.5,80,7.5,Moderate,Moderate,High,FALSE,80,77.5,82.5,5,75,67.5,77.5,10,90,90,90,0,7.300000000000001,100,100,100,0,3.5,50,40,60,20,11.399999999999999,80,80,80,0,3.3999999999999986,60,50,60,10,8.100000000000001,100,90,100,10,8.400000000000002,70,70,70,0,3.1999999999999993,70,60,80,20,12.399999999999999
13153,Georgia,GA,Houston,within_state,full,65,61.25,70,8.75,Moderate,Moderate,Moderate,TRUE,65,65,70,5,65,57.5,70,12.5,80,80,80,0,7.399999999999999,90,90,100,10,3.4000000000000004,10,10,20,10,11.399999999999999,80,80,80,0,3.4000000000000004,80,80,80,0,7.799999999999997,20,10,30,20,8.600000000000001,90,90,90,0,2.9000000000000004,70,50,80,30,12.199999999999996
13155,Georgia,GA,Irwin,within_state,full,48.75,51.25,47.5,3.75,Low,Moderate,Low,FALSE,52.5,55,52.5,2.5,45,47.5,42.5,5,50,50,50,0,9.200000000000003,40,40,40,0,4.899999999999999,60,70,60,10,14.399999999999999,60,60,60,0,3.8999999999999986,50,50,40,10,9,20,20,20,0,9.700000000000003,50,50,50,0,3.5,60,70,60,10,16.200000000000003
13157,Georgia,GA,Jackson,within_state,full,80,78.75,83.75,5,High,Moderate,High,FALSE,77.5,77.5,82.5,5,82.5,80,85,5,80,80,80,0,8.200000000000003,70,70,80,10,4.100000000000001,70,70,80,10,12.8,90,90,90,0,3.0999999999999996,90,90,90,0,8.199999999999996,100,100,100,0,9,90,90,90,0,2.8000000000000007,50,40,60,20,14.299999999999997
13159,Georgia,GA,Jasper,within_state,full,66.25,72.5,61.25,11.25,Moderate,Moderate,Moderate,TRUE,70,77.5,67.5,10,62.5,67.5,55,12.5,60,70,60,10,10.099999999999998,50,60,50,10,5.100000000000001,80,90,70,20,15.600000000000001,90,90,90,0,3.299999999999999,80,80,70,10,8.8,30,30,20,10,9.8,70,80,70,10,3.5999999999999996,70,80,60,20,18
13161,Georgia,GA,Jeff Davis,within_state,full,40,40,40,0,Low,Low,Low,TRUE,37.5,37.5,37.5,0,42.5,42.5,42.5,0,20,20,20,0,9.799999999999997,10,10,10,0,5.399999999999999,80,80,80,0,14.199999999999996,40,40,40,0,4.5,60,60,60,0,8.600000000000001,30,30,30,0,9.5,30,30,30,0,3.5,50,50,50,0,16.6
13163,Georgia,GA,Jefferson,within_state,full,21.25,21.25,21.25,0,Low,Low,Low,TRUE,12.5,12.5,12.5,0,30,30,30,0,10,10,10,0,10.399999999999999,10,10,10,0,5.699999999999999,10,10,10,0,15.100000000000001,20,20,20,0,4.900000000000002,20,20,20,0,9.099999999999994,70,70,70,0,9.399999999999999,10,10,10,0,4.199999999999999,20,20,20,0,17
